Date,Price,Volume,Region
2016-04-24,0.74,229646.05,Missouri
2016-04-17,1.0,53454.29,Missouri
2016-04-10,0.94,40527.1,Missouri
2016-04-03,1.15,27248.91,Missouri
2016-03-27,1.24,30425.9,Missouri
2016-03-20,0.98,36797.51,Missouri
2016-03-13,0.74,100571.11,Missouri
2016-03-06,0.66,121329.26,Missouri
2016-02-28,1.06,30084.47,Missouri
2016-02-21,1.07,33868.46,Missouri
2016-02-14,1.18,30537.03,Missouri
2016-02-07,1.08,35694.81,Missouri
2016-01-31,0.95,55371.0,Missouri
2016-01-24,0.86,45127.01,Missouri
2016-01-17,1.15,22059.78,Missouri
2016-01-10,0.77,63531.61,Missouri
2016-01-03,1.05,30514.09,Missouri
2016-12-25,1.46,9541.46,Oregon
2016-12-18,1.5,8350.41,Oregon
2016-12-11,0.89,16467.48,Oregon
2016-12-04,1.36,12252.47,Oregon
2016-11-27,1.29,10119.58,Oregon
2016-11-20,1.05,15249.78,Oregon
2016-11-13,1.08,22242.88,Oregon
2016-11-06,0.79,34582.48,Oregon
2016-10-30,1.77,13787.12,Oregon
2016-10-23,1.06,23612.89,Oregon
2016-10-16,0.88,24025.32,Oregon
2016-10-09,0.91,27051.5,Oregon
2016-10-02,1.74,10476.39,Oregon
2016-09-25,1.08,21564.13,Oregon
2016-09-18,1.37,12995.36,Oregon
2016-09-11,0.93,23933.59,Oregon
2016-09-04,1.03,20778.46,Oregon
2016-08-28,1.14,18362.63,Oregon
2016-08-21,1.4,13662.27,Oregon
2016-08-14,1.45,15193.49,Oregon
2016-08-07,1.33,18837.12,Oregon
2016-07-31,1.35,17867.29,Oregon
2016-07-24,1.54,16285.84,Oregon
2016-07-17,1.14,22070.24,Oregon
2016-07-10,0.98,24521.13,Oregon
2016-07-03,1.05,21345.19,Oregon
2016-06-26,1.26,18307.22,Oregon
2016-06-19,1.03,24427.82,Oregon
2016-06-12,1.25,19250.46,Oregon
2016-06-05,0.73,38685.43,Oregon
2016-05-29,1.41,19412.28,Oregon
2016-05-22,0.88,24932.62,Oregon
2016-05-15,1.33,14006.16,Oregon
2016-05-08,1.28,16109.87,Oregon
2016-05-01,1.55,13441.92,Oregon
2016-04-24,1.12,22644.96,Oregon
2016-04-17,1.19,18357.84,Oregon
2016-04-10,1.42,9110.23,Oregon
2016-04-03,1.27,10988.01,Oregon
2016-03-27,1.31,14713.15,Oregon
2016-03-20,0.95,19512.63,Oregon
2016-03-13,1.26,12076.42,Oregon
2016-03-06,1.45,8962.28,Oregon
2016-02-28,1.45,11000.16,Oregon
2016-02-21,1.31,10640.55,Oregon
2016-02-14,1.31,10918.3,Oregon
2016-02-07,1.33,10472.65,Oregon
2016-01-31,1.46,10303.61,Oregon
2016-01-24,1.24,13050.86,Oregon
2016-01-17,1.73,10928.62,Oregon
2016-01-10,1.48,13098.8,Oregon
2016-01-03,1.57,8032.68,Oregon
2016-12-25,2.04,1361.01,Michigan
2016-12-18,2.11,1181.37,Michigan
2016-12-11,1.97,1212.71,Michigan
2016-12-04,1.32,4005.73,Michigan
2016-11-27,2.08,979.74,Michigan
2016-11-20,2.26,841.53,Michigan
2016-11-13,2.28,1284.68,Michigan
2016-11-06,2.17,1298.02,Michigan
2016-10-30,2.11,740.33,Michigan
2016-10-23,2.17,1243.29,Michigan
2016-10-16,2.07,1200.59,Michigan
2016-10-09,1.99,1434.77,Michigan
2016-10-02,2.1,1122.69,Michigan
2016-09-25,2.16,980.98,Michigan
2016-09-18,1.82,1285.58,Michigan
2016-09-11,1.91,1765.13,Michigan
2016-09-04,1.96,1782.56,Michigan
2016-08-28,1.8,2178.75,Michigan
2016-08-21,1.94,2096.45,Michigan
2016-08-14,1.93,1958.5,Michigan
2016-08-07,2.03,1794.39,Michigan
2016-07-31,1.86,1853.41,Michigan
2016-07-24,1.98,1509.8,Michigan
2016-07-17,1.82,1222.54,Michigan
2016-07-10,1.73,1909.68,Michigan
2016-07-03,1.8,1680.08,Michigan
2016-06-26,1.38,2515.91,Michigan
2016-06-19,1.67,2301.05,Michigan
2016-06-12,1.51,4328.09,Michigan
2016-06-05,1.28,3011.11,Michigan
2016-05-29,1.69,1778.67,Michigan
2016-05-22,1.75,1610.27,Michigan
2016-05-15,1.6,1891.39,Michigan
2016-05-08,1.56,1750.18,Michigan
2016-05-01,1.36,2405.79,Michigan
2016-04-24,1.47,3402.66,Michigan
2016-04-17,1.57,1620.45,Michigan
2016-04-10,1.34,1690.4,Michigan
2016-04-03,1.56,1409.23,Michigan
2016-03-27,1.53,1816.88,Michigan
2016-03-20,1.33,4064.64,Michigan
2016-03-13,1.33,1643.43,Michigan
2016-03-06,1.1,3976.8,Michigan
2016-02-28,1.43,2981.75,Michigan
2016-02-21,1.58,2373.09,Michigan
2016-02-14,1.36,2168.35,Michigan
2016-02-07,1.46,2112.25,Michigan
2016-01-31,1.54,2267.22,Michigan
2016-01-24,1.49,2363.97,Michigan
2016-01-17,1.53,2099.77,Michigan
2016-01-10,1.4,4134.61,Michigan
2016-01-03,1.45,2625.6,Michigan
2016-12-25,1.81,8656.11,SouthDakota
2016-12-18,1.82,6655.29,SouthDakota
2016-12-11,1.91,6893.99,SouthDakota
2016-12-04,2.01,5955.63,SouthDakota
2016-11-27,2.07,5306.81,SouthDakota
2016-11-20,1.85,6445.71,SouthDakota
2016-11-13,1.74,3601.66,SouthDakota
2016-11-06,1.9,5678.73,SouthDakota
2016-10-30,1.82,4036.39,SouthDakota
2016-10-23,1.44,3509.18,SouthDakota
2016-10-16,1.79,5193.18,SouthDakota
2016-10-09,1.72,4687.32,SouthDakota
2016-10-02,1.86,4651.52,SouthDakota
2016-09-25,1.91,6840.51,SouthDakota
2016-09-18,2.06,9663.48,SouthDakota
2016-09-11,2.03,9668.53,SouthDakota
2016-09-04,1.85,7464.59,SouthDakota
2016-08-28,1.69,3284.45,SouthDakota
2016-08-21,1.56,7470.66,SouthDakota
2016-08-14,1.62,3590.48,SouthDakota
2016-08-07,1.72,6079.97,SouthDakota
2016-07-31,1.68,5590.38,SouthDakota
2016-07-24,1.62,5387.66,SouthDakota
2016-07-17,2.04,12285.03,SouthDakota
2016-07-10,1.88,7574.45,SouthDakota
2016-07-03,1.81,7342.95,SouthDakota
2016-06-26,1.9,6794.88,SouthDakota
2016-06-19,1.9,8174.73,SouthDakota
2016-06-12,1.91,7873.7,SouthDakota
2016-06-05,1.59,8318.68,SouthDakota
2016-05-29,1.75,9117.05,SouthDakota
2016-05-22,1.81,8511.92,SouthDakota
2016-05-15,1.79,9086.18,SouthDakota
2016-05-08,1.6,6605.29,SouthDakota
2016-05-01,1.79,9184.96,SouthDakota
2016-04-24,1.92,11095.97,SouthDakota
2016-04-17,1.79,8785.44,SouthDakota
2016-04-10,1.83,6966.0,SouthDakota
2016-04-03,1.83,9154.93,SouthDakota
2016-03-27,1.83,8688.2,SouthDakota
2016-03-20,1.51,7351.07,SouthDakota
2016-03-13,1.57,8599.69,SouthDakota
2016-03-06,1.58,8782.58,SouthDakota
2016-02-28,1.83,7183.79,SouthDakota
2016-02-21,1.87,5950.64,SouthDakota
2016-02-14,2.22,4784.79,SouthDakota
2016-02-07,1.91,7315.19,SouthDakota
2016-01-31,1.49,8501.28,SouthDakota
2016-01-24,1.79,7830.1,SouthDakota
2016-01-17,2.0,4610.66,SouthDakota
2016-01-10,1.32,7967.11,SouthDakota
2016-01-03,1.58,7329.14,SouthDakota
2016-12-25,2.41,8403.07,SouthDakota
2016-12-18,2.36,8155.56,SouthDakota
2016-12-11,2.54,7514.4,SouthDakota
2016-12-04,2.42,8036.44,SouthDakota
2016-11-27,2.67,7148.3,SouthDakota
2016-11-20,2.3,9689.09,SouthDakota
2016-11-13,2.68,5260.62,SouthDakota
2016-11-06,2.57,6674.17,SouthDakota
2016-10-30,2.34,4272.13,SouthDakota
2016-10-23,1.98,1494.63,SouthDakota
2016-10-16,2.33,5131.43,SouthDakota
2016-10-09,2.34,6836.11,SouthDakota
2016-10-02,2.33,7328.91,SouthDakota
2016-09-25,2.34,9905.86,SouthDakota
2016-09-18,2.36,10644.73,SouthDakota
2016-09-11,2.27,12509.69,SouthDakota
2016-09-04,2.34,9021.82,SouthDakota
2016-08-28,2.23,4688.55,SouthDakota
2016-08-21,2.09,6181.23,SouthDakota
2016-08-14,2.19,5131.72,SouthDakota
2016-08-07,2.36,5402.37,SouthDakota
2016-07-31,2.19,5524.69,SouthDakota
2016-07-24,2.3,7492.17,SouthDakota
2016-07-17,2.39,12209.9,SouthDakota
2016-07-10,2.33,9578.06,SouthDakota
2016-07-03,2.33,9168.9,SouthDakota
2016-06-26,2.32,7355.55,SouthDakota
2016-06-19,2.31,7083.46,SouthDakota
2016-06-12,2.31,5799.45,SouthDakota
2016-06-05,2.27,7906.25,SouthDakota
2016-05-29,2.36,8731.75,SouthDakota
2016-05-22,2.36,10501.75,SouthDakota
2016-05-15,2.34,7461.06,SouthDakota
2016-05-08,2.16,8622.92,SouthDakota
2016-05-01,2.4,13840.67,SouthDakota
2016-04-24,2.24,10677.34,SouthDakota
2016-04-17,2.2,8121.64,SouthDakota
2016-04-10,2.31,8039.96,SouthDakota
2016-04-03,2.33,8734.54,SouthDakota
2016-03-27,2.18,8342.54,SouthDakota
2016-03-20,2.3,6407.43,SouthDakota
2016-03-13,2.18,6620.7,SouthDakota
2016-03-06,2.18,6367.65,SouthDakota
2016-02-28,2.28,9372.36,SouthDakota
2016-02-21,2.24,4735.53,SouthDakota
2016-02-14,2.31,4968.79,SouthDakota
2016-02-07,2.32,7536.3,SouthDakota
2016-01-31,2.27,4585.28,SouthDakota
2016-01-24,2.28,4508.3,SouthDakota
2016-01-17,2.21,3834.56,SouthDakota
2016-01-10,2.08,3984.77,SouthDakota
2016-01-03,1.51,5895.92,SouthDakota
2016-12-25,1.21,20826.21,Mississippi
2016-12-18,1.0,23369.48,Mississippi
2016-12-11,1.02,22650.75,Mississippi
2016-12-04,1.0,23759.48,Mississippi
2016-11-27,0.98,38114.66,Mississippi
2016-11-20,0.99,36090.09,Mississippi
2016-11-13,1.1,38684.7,Mississippi
2016-11-06,1.43,34163.02,Mississippi
2016-10-30,1.46,28128.59,Mississippi
2016-10-23,1.43,28930.46,Mississippi
2016-10-16,0.89,48889.9,Mississippi
2016-10-09,0.84,41224.63,Mississippi
2016-10-02,0.81,43340.59,Mississippi
2016-09-25,0.87,40784.87,Mississippi
2016-09-18,0.9,42158.24,Mississippi
2016-09-11,0.87,47076.79,Mississippi
2016-09-04,0.91,44369.75,Mississippi
2016-08-28,0.91,46968.92,Mississippi
2016-08-21,0.98,34420.5,Mississippi
2016-08-14,1.1,31622.99,Mississippi
2016-08-07,1.36,21560.06,Mississippi
2016-07-31,1.45,21414.84,Mississippi
2016-07-24,1.45,22178.66,Mississippi
2016-07-17,1.39,20729.16,Mississippi
2016-07-10,1.2,25644.01,Mississippi
2016-07-03,1.29,15452.08,Mississippi
2016-06-26,1.32,14968.56,Mississippi
2016-06-19,1.13,17848.83,Mississippi
2016-06-12,1.05,19398.78,Mississippi
2016-06-05,1.05,20914.8,Mississippi
2016-05-29,0.96,28717.52,Mississippi
2016-05-22,0.97,28571.29,Mississippi
2016-05-15,1.0,22900.08,Mississippi
2016-05-08,1.04,20458.56,Mississippi
2016-05-01,1.1,16297.47,Mississippi
2016-04-24,1.07,15724.92,Mississippi
2016-04-17,1.11,16685.6,Mississippi
2016-04-10,1.2,13926.61,Mississippi
2016-04-03,1.18,12965.74,Mississippi
2016-03-27,1.24,12911.19,Mississippi
2016-03-20,1.29,11260.96,Mississippi
2016-03-13,1.25,13002.96,Mississippi
2016-03-06,1.17,14320.97,Mississippi
2016-02-28,1.28,12784.14,Mississippi
2016-02-21,1.28,13399.83,Mississippi
2016-02-14,1.24,14196.18,Mississippi
2016-02-07,1.37,12049.42,Mississippi
2016-01-31,1.44,10657.65,Mississippi
2016-01-24,1.38,10504.4,Mississippi
2016-01-17,1.31,11306.09,Mississippi
2016-01-10,1.33,10100.44,Mississippi
2016-01-03,1.36,9643.77,Mississippi
2016-12-25,1.62,2583.94,Indiana
2016-12-18,1.45,3202.84,Indiana
2016-12-11,1.09,6248.59,Indiana
2016-12-04,1.63,3346.65,Indiana
2016-11-27,1.66,2862.28,Indiana
2016-11-20,1.59,3377.88,Indiana
2016-11-13,1.71,3392.09,Indiana
2016-11-06,1.81,4057.85,Indiana
2016-10-30,2.1,3125.55,Indiana
2016-10-23,1.58,3929.64,Indiana
2016-10-16,1.48,3492.62,Indiana
2016-10-09,1.48,3479.15,Indiana
2016-10-02,1.9,2988.84,Indiana
2016-09-25,1.97,3007.07,Indiana
2016-09-18,1.96,2874.38,Indiana
2016-09-11,1.59,4864.91,Indiana
2016-09-04,1.56,5235.64,Indiana
2016-08-28,1.25,6033.01,Indiana
2016-08-21,1.59,4533.5,Indiana
2016-08-14,1.67,4592.37,Indiana
2016-08-07,1.7,4430.65,Indiana
2016-07-31,1.8,3264.33,Indiana
2016-07-24,1.71,3652.3,Indiana
2016-07-17,1.19,5015.85,Indiana
2016-07-10,1.11,5370.5,Indiana
2016-07-03,1.39,4245.31,Indiana
2016-06-26,1.39,4164.06,Indiana
2016-06-19,1.37,4509.52,Indiana
2016-06-12,1.34,4358.39,Indiana
2016-06-05,1.25,3998.08,Indiana
2016-05-29,1.33,4126.64,Indiana
2016-05-22,1.36,3722.4,Indiana
2016-05-15,1.26,4772.79,Indiana
2016-05-08,1.3,3820.07,Indiana
2016-05-01,1.38,4413.98,Indiana
2016-04-24,1.27,4243.55,Indiana
2016-04-17,1.36,4133.9,Indiana
2016-04-10,1.15,3566.21,Indiana
2016-04-03,1.54,2278.47,Indiana
2016-03-27,1.4,3215.76,Indiana
2016-03-20,1.26,3222.83,Indiana
2016-03-13,1.39,2555.93,Indiana
2016-03-06,1.48,1831.89,Indiana
2016-02-28,1.6,1901.93,Indiana
2016-02-21,1.53,2235.13,Indiana
2016-02-14,1.24,3182.4,Indiana
2016-02-07,1.37,3025.26,Indiana
2016-01-31,1.38,2450.94,Indiana
2016-01-24,1.13,3585.33,Indiana
2016-01-17,1.51,2169.25,Indiana
2016-01-10,1.51,2816.92,Indiana
2016-01-03,1.53,2057.45,Indiana
2016-12-25,1.27,3439.46,Oregon
2016-12-18,1.27,2966.96,Oregon
2016-12-11,1.34,4102.26,Oregon
2016-12-04,1.35,3690.99,Oregon
2016-11-27,1.43,3212.61,Oregon
2016-11-20,1.49,4653.39,Oregon
2016-11-13,1.47,4890.43,Oregon
2016-11-06,1.43,3789.61,Oregon
2016-10-30,1.41,4355.53,Oregon
2016-10-23,1.4,2998.64,Oregon
2016-10-16,1.36,3022.99,Oregon
2016-10-09,1.98,2187.6,Oregon
2016-10-02,2.24,1990.61,Oregon
2016-09-25,1.46,4250.85,Oregon
2016-09-18,1.36,5115.54,Oregon
2016-09-11,1.87,2614.82,Oregon
2016-09-04,1.87,2670.47,Oregon
2016-08-28,1.73,2400.5,Oregon
2016-08-21,2.0,3378.48,Oregon
2016-08-14,2.1,3471.82,Oregon
2016-08-07,2.01,4141.49,Oregon
2016-07-31,1.92,3706.68,Oregon
2016-07-24,2.17,4109.11,Oregon
2016-07-17,2.11,3794.69,Oregon
2016-07-10,1.68,3843.3,Oregon
2016-07-03,1.26,6402.23,Oregon
2016-06-26,1.72,3794.29,Oregon
2016-06-19,1.71,3747.81,Oregon
2016-06-12,1.73,3772.07,Oregon
2016-06-05,1.64,3604.28,Oregon
2016-05-29,1.63,4110.96,Oregon
2016-05-22,1.66,3862.88,Oregon
2016-05-15,1.76,3079.43,Oregon
2016-05-08,1.7,3174.26,Oregon
2016-05-01,1.65,3584.65,Oregon
2016-04-24,1.64,3650.65,Oregon
2016-04-17,1.73,3452.46,Oregon
2016-04-10,1.62,3379.11,Oregon
2016-04-03,1.66,3632.75,Oregon
2016-03-27,1.73,2778.43,Oregon
2016-03-20,1.58,3783.94,Oregon
2016-03-13,1.7,3152.41,Oregon
2016-03-06,1.83,2650.6,Oregon
2016-02-28,1.8,2362.13,Oregon
2016-02-21,1.76,2679.98,Oregon
2016-02-14,1.73,2550.87,Oregon
2016-02-07,1.7,2292.78,Oregon
2016-01-31,1.74,2697.3,Oregon
2016-01-24,1.66,2934.24,Oregon
2016-01-17,1.8,2613.23,Oregon
2016-01-10,1.76,2737.65,Oregon
2016-01-03,1.51,5893.02,Oregon
2016-12-25,1.35,9519.43,Nevada
2016-12-18,1.42,7232.71,Nevada
2016-12-11,1.76,6257.58,Nevada
2016-12-04,2.17,4786.42,Nevada
2016-11-27,1.74,6539.69,Nevada
2016-11-20,1.83,6717.05,Nevada
2016-11-13,1.51,11117.12,Nevada
2016-11-06,1.94,6815.62,Nevada
2016-10-30,2.76,3238.28,Nevada
2016-10-23,2.3,2988.4,Nevada
2016-10-16,2.85,4317.31,Nevada
2016-10-09,2.09,5771.2,Nevada
2016-10-02,3.03,3714.71,Nevada
2016-09-25,2.91,4103.97,Nevada
2016-09-18,2.04,6494.77,Nevada
2016-09-11,2.2,7662.66,Nevada
2016-09-04,2.02,9266.73,Nevada
2016-08-28,2.02,8132.79,Nevada
2016-08-21,1.99,8861.21,Nevada
2016-08-14,2.14,8267.22,Nevada
2016-08-07,2.16,9591.2,Nevada
2016-07-31,2.27,9953.15,Nevada
2016-07-24,2.3,10298.23,Nevada
2016-07-17,2.25,10784.6,Nevada
2016-07-10,1.9,13234.04,Nevada
2016-07-03,1.59,15607.26,Nevada
2016-06-26,1.56,13868.58,Nevada
2016-06-19,1.52,13092.1,Nevada
2016-06-12,1.42,14204.88,Nevada
2016-06-05,1.41,14224.73,Nevada
2016-05-29,1.35,22983.35,Nevada
2016-05-22,1.38,17710.51,Nevada
2016-05-15,1.2,28101.68,Nevada
2016-05-08,1.31,13681.17,Nevada
2016-05-01,1.51,13228.93,Nevada
2016-04-24,1.36,19698.45,Nevada
2016-04-17,1.34,20001.54,Nevada
2016-04-10,1.22,13473.17,Nevada
2016-04-03,1.25,12425.65,Nevada
2016-03-27,1.41,10187.56,Nevada
2016-03-20,1.35,9463.68,Nevada
2016-03-13,1.33,9530.49,Nevada
2016-03-06,1.3,11858.2,Nevada
2016-02-28,1.29,10997.51,Nevada
2016-02-21,1.44,8237.96,Nevada
2016-02-14,1.28,9595.71,Nevada
2016-02-07,1.41,7720.32,Nevada
2016-01-31,1.68,6797.74,Nevada
2016-01-24,1.47,9297.5,Nevada
2016-01-17,1.47,8854.46,Nevada
2016-01-10,1.41,8480.1,Nevada
2016-01-03,1.69,7552.52,Nevada
2016-12-25,1.17,81458.1,California
2016-12-18,1.29,75362.42,California
2016-12-11,1.31,77692.93,California
2016-12-04,1.52,68500.56,California
2016-11-27,1.64,63734.67,California
2016-11-20,1.67,60249.61,California
2016-11-13,1.7,66733.93,California
2016-11-06,1.94,64388.86,California
2016-10-30,2.1,48849.52,California
2016-10-23,2.44,35647.66,California
2016-10-16,1.85,56666.92,California
2016-10-09,1.58,72073.73,California
2016-10-02,1.52,76112.99,California
2016-09-25,1.62,62154.36,California
2016-09-18,1.47,74445.93,California
2016-09-11,1.2,109755.53,California
2016-09-04,1.29,106844.47,California
2016-08-28,1.26,104270.76,California
2016-08-21,1.19,114354.69,California
2016-08-14,1.2,131165.91,California
2016-08-07,1.14,130613.45,California
2016-07-31,1.21,115313.85,California
2016-07-24,1.21,111080.96,California
2016-07-17,1.23,114343.02,California
2016-07-10,1.15,125690.61,California
2016-07-03,1.23,116296.31,California
2016-06-26,1.18,112304.11,California
2016-06-19,1.23,110087.71,California
2016-06-12,1.15,106514.62,California
2016-06-05,1.18,99717.99,California
2016-05-29,1.11,111714.45,California
2016-05-22,0.98,115978.52,California
2016-05-15,1.14,108031.14,California
2016-05-08,1.13,119123.05,California
2016-05-01,1.11,102002.62,California
2016-04-24,1.04,117010.57,California
2016-04-17,1.01,106228.91,California
2016-04-10,1.05,108798.33,California
2016-04-03,1.08,117966.34,California
2016-03-27,1.07,104358.7,California
2016-03-20,1.1,96605.4,California
2016-03-13,1.09,117245.31,California
2016-03-06,0.96,115143.8,California
2016-02-28,0.96,128489.58,California
2016-02-21,1.07,91664.08,California
2016-02-14,1.09,89422.16,California
2016-02-07,1.07,80943.91,California
2016-01-31,1.02,81433.73,California
2016-01-24,1.06,79706.09,California
2016-01-17,1.18,65863.8,California
2016-01-10,1.08,80027.43,California
2016-01-03,1.15,60896.62,California
2016-12-25,1.53,1619.79,Kentucky
2016-12-18,1.23,2237.49,Kentucky
2016-12-11,1.16,1887.69,Kentucky
2016-12-04,1.28,2391.74,Kentucky
2016-11-27,1.26,3129.1,Kentucky
2016-11-20,0.93,4880.21,Kentucky
2016-11-13,0.94,4559.57,Kentucky
2016-11-06,1.17,4143.28,Kentucky
2016-10-30,1.82,2038.12,Kentucky
2016-10-23,1.03,3422.91,Kentucky
2016-10-16,1.24,2470.03,Kentucky
2016-10-09,1.08,4017.83,Kentucky
2016-10-02,1.87,1610.43,Kentucky
2016-09-25,1.81,1727.77,Kentucky
2016-09-18,1.31,2194.01,Kentucky
2016-09-11,1.07,3778.51,Kentucky
2016-09-04,1.04,4804.36,Kentucky
2016-08-28,1.23,3998.13,Kentucky
2016-08-21,1.53,3132.72,Kentucky
2016-08-14,1.59,3017.94,Kentucky
2016-08-07,1.32,3614.21,Kentucky
2016-07-31,1.3,3887.95,Kentucky
2016-07-24,1.8,2109.9,Kentucky
2016-07-17,1.26,2918.73,Kentucky
2016-07-10,1.25,3026.31,Kentucky
2016-07-03,1.05,3479.9,Kentucky
2016-06-26,1.24,3244.63,Kentucky
2016-06-19,0.85,5739.09,Kentucky
2016-06-12,1.31,3592.49,Kentucky
2016-06-05,1.19,3028.17,Kentucky
2016-05-29,1.5,1972.92,Kentucky
2016-05-22,1.28,2178.13,Kentucky
2016-05-15,1.48,2477.92,Kentucky
2016-05-08,1.47,1825.53,Kentucky
2016-05-01,1.35,2389.94,Kentucky
2016-04-24,1.22,2986.31,Kentucky
2016-04-17,1.4,2863.95,Kentucky
2016-04-10,1.41,1886.22,Kentucky
2016-04-03,1.43,1682.3,Kentucky
2016-03-27,1.32,2136.97,Kentucky
2016-03-20,1.51,1883.74,Kentucky
2016-03-13,1.08,3691.76,Kentucky
2016-03-06,0.96,3033.63,Kentucky
2016-02-28,1.69,1081.74,Kentucky
2016-02-21,1.64,897.77,Kentucky
2016-02-14,1.72,1023.51,Kentucky
2016-02-07,1.59,1259.46,Kentucky
2016-01-31,1.55,1293.69,Kentucky
2016-01-24,1.49,1929.38,Kentucky
2016-01-17,1.85,1241.24,Kentucky
2016-01-10,1.68,1460.66,Kentucky
2016-01-03,1.74,1057.26,Kentucky
2016-12-25,1.17,3329.28,Missouri
2016-12-18,1.17,4166.56,Missouri
2016-12-11,1.37,3471.8,Missouri
2016-12-04,1.52,4028.26,Missouri
2016-11-27,1.6,2084.95,Missouri
2016-11-20,1.6,2157.46,Missouri
2016-11-13,1.55,3847.1,Missouri
2016-11-06,1.64,3297.5,Missouri
2016-10-30,1.58,385.55,Missouri
2016-10-23,1.58,542.85,Missouri
2016-10-16,1.52,991.33,Missouri
2016-10-09,1.45,1613.43,Missouri
2016-10-02,1.49,472.82,Missouri
2016-09-25,1.43,1041.31,Missouri
2016-09-18,1.36,3632.29,Missouri
2016-09-11,1.36,3994.86,Missouri
2016-09-04,1.36,6149.19,Missouri
2016-08-28,1.36,3603.58,Missouri
2016-08-21,1.34,5381.19,Missouri
2016-08-14,1.34,6720.9,Missouri
2016-08-07,1.33,3513.86,Missouri
2016-07-31,1.22,4361.66,Missouri
2016-07-24,1.19,6019.75,Missouri
2016-07-17,1.33,4714.49,Missouri
2016-07-10,1.49,4918.83,Missouri
2016-07-03,1.24,6525.8,Missouri
2016-06-26,1.39,4836.08,Missouri
2016-06-19,1.29,5180.22,Missouri
2016-06-12,1.3,4524.0,Missouri
2016-06-05,1.29,4859.13,Missouri
2016-05-29,1.27,5931.42,Missouri
2016-05-22,1.4,5366.43,Missouri
2016-05-15,1.42,6346.82,Missouri
2016-05-08,1.48,4317.01,Missouri
2016-05-01,1.43,4107.48,Missouri
2016-04-24,1.39,6498.57,Missouri
2016-04-17,1.57,2548.55,Missouri
2016-04-10,1.33,4177.97,Missouri
2016-04-03,1.32,4136.14,Missouri
2016-03-27,1.33,3982.06,Missouri
2016-03-20,1.33,3445.84,Missouri
2016-03-13,1.3,3678.06,Missouri
2016-03-06,1.49,2403.4,Missouri
2016-02-28,1.51,2199.14,Missouri
2016-02-21,1.4,2774.54,Missouri
2016-02-14,1.45,3336.03,Missouri
2016-02-07,1.44,3152.51,Missouri
2016-01-31,1.54,1844.79,Missouri
2016-01-24,1.42,3020.48,Missouri
2016-01-17,1.49,2528.26,Missouri
2016-01-10,1.52,4664.6,Missouri
2016-01-03,1.24,15211.54,Missouri
2016-12-25,1.68,72923.61,Michigan
2016-12-18,1.46,77030.91,Michigan
2016-12-11,1.46,86740.86,Michigan
2016-12-04,1.59,83334.43,Michigan
2016-11-27,1.7,86492.45,Michigan
2016-11-20,1.46,113766.24,Michigan
2016-11-13,1.53,106921.43,Michigan
2016-11-06,1.48,134399.76,Michigan
2016-10-30,1.78,97718.73,Michigan
2016-10-23,1.37,125288.5,Michigan
2016-10-16,1.49,111504.63,Michigan
2016-10-09,1.34,136026.05,Michigan
2016-10-02,1.86,89438.27,Michigan
2016-09-25,1.74,107211.26,Michigan
2016-09-18,1.74,108615.07,Michigan
2016-09-11,1.5,140233.78,Michigan
2016-09-04,1.52,139031.27,Michigan
2016-08-28,1.51,121291.96,Michigan
2016-08-21,1.65,122874.61,Michigan
2016-08-14,1.62,112079.18,Michigan
2016-08-07,1.49,134739.2,Michigan
2016-07-31,1.56,113650.17,Michigan
2016-07-24,1.75,103128.79,Michigan
2016-07-17,1.59,118719.38,Michigan
2016-07-10,1.6,105955.43,Michigan
2016-07-03,1.52,106192.85,Michigan
2016-06-26,1.51,106015.19,Michigan
2016-06-19,1.36,112443.19,Michigan
2016-06-12,1.46,112023.04,Michigan
2016-06-05,1.37,121790.25,Michigan
2016-05-29,1.46,110144.07,Michigan
2016-05-22,1.37,109558.94,Michigan
2016-05-15,1.48,96681.58,Michigan
2016-05-08,1.39,103093.15,Michigan
2016-05-01,1.55,97128.22,Michigan
2016-04-24,1.5,104046.63,Michigan
2016-04-17,1.22,126949.67,Michigan
2016-04-10,1.18,143035.65,Michigan
2016-04-03,1.58,81780.18,Michigan
2016-03-27,1.4,86908.34,Michigan
2016-03-20,1.37,81394.4,Michigan
2016-03-13,1.4,91287.93,Michigan
2016-03-06,1.44,82249.97,Michigan
2016-02-28,1.58,60098.19,Michigan
2016-02-21,1.57,59602.55,Michigan
2016-02-14,1.52,66026.03,Michigan
2016-02-07,1.52,70234.9,Michigan
2016-01-31,1.47,71803.09,Michigan
2016-01-24,1.54,72219.0,Michigan
2016-01-17,1.59,57822.5,Michigan
2016-01-10,1.46,76440.12,Michigan
2016-01-03,1.54,64689.53,Michigan
2016-12-25,1.5,3223.64,Kansas
2016-12-18,1.05,4534.36,Kansas
2016-12-11,1.02,5039.91,Kansas
2016-12-04,0.83,8502.78,Kansas
2016-11-27,1.44,5824.66,Kansas
2016-11-20,0.8,14848.98,Kansas
2016-11-13,0.98,11863.79,Kansas
2016-11-06,0.88,14545.51,Kansas
2016-10-30,1.68,6293.04,Kansas
2016-10-23,0.82,13219.08,Kansas
2016-10-16,1.05,8007.21,Kansas
2016-10-09,0.68,16638.93,Kansas
2016-10-02,1.74,4636.33,Kansas
2016-09-25,1.72,4411.99,Kansas
2016-09-18,1.5,6309.42,Kansas
2016-09-11,0.93,14786.96,Kansas
2016-09-04,0.93,16110.05,Kansas
2016-08-28,1.3,9481.1,Kansas
